INDEX,YEAR,HR,DT,MN,DPT,WBT,DBT
43003,2010,48,21,3,21.7,25,32
43003,2010,48,22,3,8.8,20,34.8
43003,2010,48,23,3,20,23.8,31.2
43003,2010,48,24,3,22,25,31.4
43003,2010,48,25,3,22.1,24.6,29.8
43003,2010,48,26,3,23,25,29.4
43003,2010,48,27,3,22.7,25,30
43003,2010,48,28,3,23.3,25.4,30
43003,2010,48,29,3,14.4,21.4,32.6
43003,2010,48,30,3,22.1,24.6,29.8
43003,2010,48,31,3,23.3,25.4,30
43003,2010,60,1,3,10,18.8,30.4
43003,2010,60,2,3,17.7,21.4,27.8
43003,2010,60,3,3,20.4,22.2,25.6
43003,2010,60,4,3,20.5,22.4,26
43003,2010,60,5,3,22.3,23.4,25.6
43003,2010,60,6,3,21,22.6,25.8
43003,2010,60,7,3,21,22.8,26.4
43003,2010,60,8,3,14.1,19.6,27.8
43003,2010,60,9,3,15.6,21,29.8
43003,2010,60,10,3,22.4,24.6,29.2
43003,2010,60,11,3,21.7,24,28.8
43003,2010,60,12,3,18.9,23,30.6
43003,2010,60,13,3,14.7,20.6,29.8
43003,2010,60,14,3,22.1,23.8,27.4
43003,2010,60,15,3,21.7,23.2,26.2
43003,2010,60,16,3,23.1,24.2,26.6
43003,2010,60,17,3,21.4,23.6,28
43003,2010,60,18,3,24.8,26.2,29.6
43003,2010,60,19,3,23.3,25,28.8
43003,2010,60,20,3,25.1,26,28.2
43003,2010,60,21,3,21.8,24,28.6
43003,2010,60,22,3,17.8,22,29.4
43003,2010,60,23,3,21,23.4,28.2
43003,2010,60,24,3,23.2,24.6,27.6
43003,2010,60,25,3,23,24.4,27.4
43003,2010,60,26,3,23,24.2,26.8
43003,2010,60,27,3,21.6,23.6,27.6
43003,2010,60,28,3,23.1,24.6,27.8
43003,2010,60,29,3,18.2,22,28.8
43003,2010,60,30,3,22.6,24,27
43003,2010,60,31,3,23.5,24.8,27.6
43003,2010,72,1,3,20.7,22.8,26.8
43003,2010,72,2,3,20.1,21.8,25
43003,2010,72,3,3,21.3,22.4,24.6
43003,2010,72,4,3,21,22.2,24.6
43003,2010,72,5,3,22,23,25
43003,2010,72,6,3,19.9,21,23
43003,2010,72,7,3,18.5,21,25.4
43003,2010,72,8,3,14.1,18,23.6
43003,2010,72,9,3,16.7,20,25.4
43003,2010,72,10,3,23.1,24.4,27.2
43003,2010,72,11,3,21,22.4,25.2
43003,2010,72,12,3,20.1,22.4,26.8
43003,2010,72,13,3,21.9,24,28.4
43003,2010,72,14,3,22.6,23.4,25
43003,2010,72,15,3,21,22,24
43003,2010,72,16,3,21.2,22,23.6
43003,2010,72,17,3,22.6,23.6,25.6
43003,2010,72,18,3,24.1,25,27
43003,2010,72,19,3,24.3,25.6,28.6
43003,2010,72,20,3,25.1,25.8,27.4
43003,2010,72,21,3,22.7,24.2,27.4
43003,2010,72,22,3,17.5,21,27
43003,2010,72,23,3,19.8,21,25
43003,2010,72,24,3,23.8,24.6,26.4
43003,2010,72,25,3,23.5,24.4,26.4
43003,2010,72,26,3,23.3,24.2,26.2
43003,2010,72,27,3,21.4,22.8,25.6
43003,2010,72,28,3,24,25,27.2
43003,2010,72,29,3,20.2,22,25.4
43003,2010,72,30,3,22.5,23.6,25.8
43003,2010,72,31,3,23.2,24.6,27.6
43003,2010,84,1,3,15.6,18.4,22.6
43003,2010,84,2,3,23.7,24.4,26
43003,2010,84,3,3,22.2,23.2,25.2
43003,2010,84,4,3,22,22.8,24.4
43003,2010,84,5,3,20.7,21.4,22.8
43003,2010,84,6,3,21.3,22,23.4
43003,2010,84,7,3,21,22,24
43003,2010,84,8,3,20.2,21.6,24.2
43003,2010,84,9,3,15.8,18.4,22.4
43003,2010,84,10,3,16.6,19,22.8
43003,2010,84,11,3,23.6,24.4,26.2
43003,2010,84,12,3,21.1,22.2,24.4
43003,2010,84,13,3,19.9,22.6,27.8
43003,2010,84,14,3,23.2,24.4,27
43003,2010,84,15,3,21.6,22.2,23.4
43003,2010,84,16,3,19.8,20.6,22
43003,2010,84,17,3,23.5,24,25
43003,2010,84,18,3,22.7,23.6,25.4
43003,2010,84,19,3,23.1,24,26
43003,2010,84,20,3,24.4,25.4,27.6
43003,2010,84,21,3,24.7,25.4,27
43003,2010,84,22,3,20.7,22.4,25.6
43003,2010,84,23,3,18.4,20,22.8
43003,2010,84,24,3,20,21.2,23.4
43003,2010,84,25,3,23.4,24,25.2
43003,2010,84,26,3,22.8,23.4,24.6
43003,2010,84,27,3,22.7,23.6,25.4
43003,2010,84,28,3,22.4,23.4,25.4
43003,2010,84,29,3,23.4,24.4,26.6
43003,2010,84,30,3,20.1,21,22.6
43003,2010,84,31,3,22.2,23.2,25.2
43003,2010,0,1,4,21.6,23.2,26.4
43003,2010,0,2,4,22.6,23.4,25
43003,2010,0,3,4,21.5,22,23
43003,2010,0,4,4,13.3,16,19.6
43003,2010,0,5,4,20.3,21.4,23.4
43003,2010,0,6,4,20.3,21.8,24.6
43003,2010,0,7,4,22.4,23.4,25.4
43003,2010,0,8,4,22.6,23.6,25.6
43003,2010,0,9,4,26,27,29.4
43003,2010,0,10,4,25.7,26.4,28
43003,2010,0,11,4,22.5,23,24.4
43003,2010,0,12,4,20.4,21.4,23.2
43003,2010,0,13,4,21.8,22.4,23.6
43003,2010,0,14,4,23.9,24.6,26.2
43003,2010,0,15,4,24.7,25.4,27
43003,2010,0,16,4,24.6,25.4,27.2
43003,2010,0,17,4,25.8,26.6,28.6
43003,2010,0,18,4,25.4,26,27.4
43003,2010,0,19,4,24.7,25.4,27
43003,2010,0,20,4,23.7,25,28
43003,2010,0,21,4,24.6,25.2,26.6
43003,2010,0,22,4,24.2,24.8,26.2
43003,2010,0,23,4,24.4,25,26.4
43003,2010,0,24,4,25.8,26.6,28.6
43003,2010,0,25,4,22.6,23.4,25
43003,2010,0,26,4,25.2,26,28
43003,2010,0,27,4,24.1,24.8,26.4
43003,2010,0,28,4,23.8,24.4,25.8
43003,2010,0,29,4,23.9,25.2,28
43003,2010,0,30,4,25.2,26,28
43003,2010,12,1,4,21.8,24,28.6
43003,2010,12,2,4,23,24.6,28
43003,2010,12,3,4,22.1,23.6,26.6
43003,2010,12,4,4,14.4,19.2,26.4
43003,2010,12,5,4,15.3,20.6,29
43003,2010,12,6,4,19,22,27.4
43003,2010,12,7,4,21.1,23.4,28
43003,2010,12,8,4,24.3,26,30
43003,2010,12,9,4,24.8,26.4,30.2
43003,2010,12,10,4,25.9,26.8,29
43003,2010,12,11,4,23,24.4,27.4
43003,2010,12,12,4,20.9,23.4,28.4
43003,2010,12,13,4,23.2,25,29
43003,2010,12,14,4,24.3,26,30
43003,2010,12,15,4,24.3,26,30
43003,2010,12,16,4,25.8,27,30
43003,2010,12,17,4,24.5,26.4,30.8
43003,2010,12,18,4,25.8,27,30
43003,2010,12,19,4,25.2,26.6,30
43003,2010,12,20,4,24.9,26.4,30
43003,2010,12,21,4,24.9,26.4,30
43003,2010,12,22,4,24.6,26,29.2
43003,2010,12,23,4,24.2,26.2,30.8
43003,2010,12,24,4,22.6,25.4,31.6
43003,2010,12,25,4,23.7,25.6,30
43003,2010,12,26,4,25.2,26.8,30.6
43003,2010,12,27,4,23.7,26.2,32
43003,2010,12,28,4,24,26.6,32.6
43003,2010,12,29,4,25.1,26.8,30.8
43003,2010,12,30,4,25.4,27,31
43003,2010,24,1,4,21.3,24.6,31.4
43003,2010,24,2,4,22,25,31.4
43003,2010,24,3,4,12.4,21.6,35.6
43003,2010,24,4,4,16.5,23.2,35
43003,2010,24,5,4,14.3,22.6,36.2
43003,2010,24,6,4,20.5,24.8,33.6
43003,2010,24,7,4,20.1,24.4,33
43003,2010,24,8,4,22.9,26.6,35
43003,2010,24,9,4,26,28,33
43003,2010,24,10,4,25.5,27.2,31.4
43003,2010,24,11,4,18.8,24.2,34.6
43003,2010,24,12,4,24.4,27.6,35.4
43003,2010,24,13,4,23.6,26.2,32.2
43003,2010,24,14,4,24,26.6,32.6
43003,2010,24,15,4,25.5,27.6,32.8
43003,2010,24,16,4,26,28,33
43003,2010,24,17,4,19.5,24.8,35.4
43003,2010,24,18,4,25.6,27.8,33.4
43003,2010,24,19,4,23.2,26.2,33
43003,2010,24,20,4,24.4,27,33.2
43003,2010,24,21,4,24.8,27.4,33.8
43003,2010,24,22,4,25.9,28,33.4
43003,2010,24,23,4,23.6,27,35
43003,2010,24,24,4,25.5,28.2,35
43003,2010,24,25,4,25,27.6,34
43003,2010,24,26,4,26.4,29,35.8
43003,2010,24,27,4,26.5,28.4,33.4
43003,2010,24,28,4,25,27.8,34.6
43003,2010,24,29,4,25.6,27.8,33.2
43003,2010,24,30,4,25.4,28,34.4
43003,2010,36,1,4,22.4,25.4,32
43003,2010,36,2,4,22.6,25.6,32.2
43003,2010,36,3,4,21,26,36.6
43003,2010,36,4,4,19.8,25,35.4
43003,2010,36,5,4,17,23.8,36.2
43003,2010,36,6,4,23.4,26.4,33.2
43003,2010,36,7,4,23.7,26.6,33.4
43003,2010,36,8,4,24.3,27.6,35.6
43003,2010,36,9,4,26.4,28,32
43003,2010,36,10,4,26,27.8,32.4
43003,2010,36,11,4,20.7,25.4,35.2
43003,2010,36,12,4,25.4,28,34.4
43003,2010,36,13,4,24.3,26.6,32
43003,2010,36,14,4,24.6,27,32.8
43003,2010,36,15,4,25.5,27.6,32.8
43003,2010,36,16,4,26,28.2,33.6
43003,2010,36,17,4,21.6,26,35.6
43003,2010,36,18,4,25.8,28,33.6
43003,2010,36,19,4,24.3,27,33.4
43003,2010,36,20,4,23.8,26.8,33.8
43003,2010,36,21,4,23.9,26.8,33.6
43003,2010,36,22,4,25.2,27.4,32.8
43003,2010,36,23,4,26.3,29,36
43003,2010,36,24,4,26.4,28.6,34.4
43003,2010,36,25,4,24,27.2,34.8
43003,2010,36,26,4,27,29,34.4
43003,2010,36,27,4,25.3,28,34.8
43003,2010,36,28,4,24.7,27.6,34.6
43003,2010,36,29,4,24.7,27.4,34
43003,2010,36,30,4,22.7,26.8,36
43003,2010,48,1,4,23.1,25.4,30.4
43003,2010,48,2,4,24,26,30.6
43003,2010,48,3,4,20,24.8,34.4
43003,2010,48,4,4,20.7,25,33.8
43003,2010,48,5,4,18.9,24.4,35
43003,2010,48,6,4,21.9,25.4,33
43003,2010,48,7,4,22.8,25.8,32.4
43003,2010,48,8,4,24,26.6,32.6
43003,2010,48,9,4,25.2,26.6,30
43003,2010,48,10,4,24.7,26.6,31.2
43003,2010,48,11,4,18,23.4,33.4
43003,2010,48,12,4,22.8,26.2,33.8
43003,2010,48,13,4,24,26.2,31.2
43003,2010,48,14,4,25.1,27,31.6
43003,2010,48,15,4,25.2,27,31.4
43003,2010,48,16,4,24.8,27,32.2
43003,2010,48,17,4,26.3,28,32.4
43003,2010,48,18,4,25.7,27.4,31.6
43003,2010,48,19,4,24.6,26.8,32
43003,2010,48,20,4,24.3,26.6,32
43003,2010,48,21,4,25,27,31.8
43003,2010,48,22,4,24.7,26.6,31
43003,2010,48,23,4,26.4,28.6,34.4
43003,2010,48,24,4,25.2,27.6,33.4
43003,2010,48,25,4,23.8,26.6,33.2
43003,2010,48,26,4,25.5,27.8,33.6
43003,2010,48,27,4,26.1,28.2,33.6
43003,2010,48,28,4,24.7,27,32.4
43003,2010,48,29,4,22.4,26,34
43003,2010,48,30,4,25.6,27.8,33.2
43003,2010,60,1,4,23.2,24.8,28.2
43003,2010,60,2,4,24.3,25.4,28
43003,2010,60,3,4,22.5,24.6,29
43003,2010,60,4,4,22.2,24.4,29
43003,2010,60,5,4,22.8,25,29.8
43003,2010,60,6,4,19.9,23.4,30.2
43003,2010,60,7,4,22.6,25,30.2
43003,2010,60,8,4,26,27.4,31
43003,2010,60,9,4,25.4,26.6,29.4
43003,2010,60,10,4,25.2,26.2,28.6
43003,2010,60,11,4,20.9,23.6,29
43003,2010,60,12,4,22.8,25.2,30.4
43003,2010,60,13,4,24.2,25.6,28.8
43003,2010,60,14,4,25.1,26.4,29.4
43003,2010,60,15,4,25.3,26.4,29
43003,2010,60,16,4,24.8,26.4,30.2
43003,2010,60,17,4,26,27,29.6
43003,2010,60,18,4,25.1,26.4,29.6
43003,2010,60,19,4,25.4,26.6,29.6
43003,2010,60,20,4,24.5,26,29.6
43003,2010,60,21,4,25.1,26.4,29.6
43003,2010,60,22,4,25.3,26.4,29
43003,2010,60,23,4,23.3,25.6,30.8
43003,2010,60,24,4,25,26.6,30.4
43003,2010,60,25,4,24.3,26,30
43003,2010,60,26,4,25.8,27.2,30.6
43003,2010,60,27,4,24,26,30.6
43003,2010,60,28,4,25.4,26.6,29.6
43003,2010,60,29,4,24.6,26.4,30.6
43003,2010,60,30,4,26.3,27.6,31
43003,2010,72,1,4,23,24.4,27.4
43003,2010,72,2,4,23.8,24.4,25.8
43003,2010,72,3,4,22,23.6,26.8
43003,2010,72,4,4,21.2,22.4,24.8
43003,2010,72,5,4,22,24,28.2
43003,2010,72,6,4,22.4,24.4,28.6
43003,2010,72,7,4,24.7,26,29
43003,2010,72,8,4,22.7,25.4,31.4
43003,2010,72,9,4,25.3,26.4,29
43003,2010,72,10,4,24.4,25.4,27.6
43003,2010,72,11,4,21.5,23.2,26.6
43003,2010,72,12,4,21.4,24,29.4
43003,2010,72,13,4,24.2,25.4,28.2
43003,2010,72,14,4,25.3,26.4,29
43003,2010,72,15,4,25.4,26.4,28.8
43003,2010,72,16,4,25.8,27,30
43003,2010,72,17,4,26.2,27,29
43003,2010,72,18,4,25.1,26.2,28.8
43003,2010,72,19,4,24.6,26,29.2
43003,2010,72,20,4,24.7,26,29
43003,2010,72,21,4,24.7,26,29
43003,2010,72,22,4,25.8,26.6,28.6
43003,2010,72,23,4,25.5,27,30.6
43003,2010,72,24,4,24.6,25.6,28
43003,2010,72,25,4,24.1,25.6,29
43003,2010,72,26,4,26,27,29.4
43003,2010,72,27,4,23.3,25.2,29.4
43003,2010,72,28,4,24.2,25.4,28.2
43003,2010,72,29,4,24.8,26.2,29.4
43003,2010,72,30,4,26.3,27.4,30.2
43003,2010,84,1,4,21.7,23.4,26.8
43003,2010,84,2,4,22.6,23.6,25.6
43003,2010,84,3,4,22.8,23.4,24.6
43003,2010,84,4,4,16.2,18.4,21.8
43003,2010,84,5,4,22.7,24,26.8
43003,2010,84,6,4,21.2,23.2,27.2
43003,2010,84,7,4,24.3,25.4,27.8
43003,2010,84,8,4,24.5,25.4,27.4
43003,2010,84,9,4,26.5,27.4,29.8
43003,2010,84,10,4,25.9,26.6,28.4
43003,2010,84,11,4,22,23,25
43003,2010,84,12,4,20.3,21.6,24
43003,2010,84,13,4,22.8,24,26.6
43003,2010,84,14,4,24.3,25.2,27.2
43003,2010,84,15,4,25.1,26,28.2
43003,2010,84,16,4,24.8,25.6,27.4
43003,2010,84,17,4,25.7,26.8,29.4
43003,2010,84,18,4,25.6,26.4,28.4
43003,2010,84,19,4,24.3,25.2,27.2
43003,2010,84,20,4,24,25.4,28.6
43003,2010,84,21,4,25.1,26,28.2
43003,2010,84,22,4,24.6,25.6,28
43003,2010,84,23,4,25.6,26.4,28.4
43003,2010,84,24,4,26.9,27.6,29.4
43003,2010,84,26,4,24.9,26,28.6
43003,2010,84,27,4,25.4,26.4,28.8
43003,2010,84,28,4,24.1,25,27
43003,2010,84,29,4,24.6,25.8,28.6
43003,2010,84,30,4,24.2,25.6,28.8
43003,2010,0,1,5,26.2,27,29
43003,2010,0,2,5,25.5,26.2,28.6
43003,2010,0,3,5,24.8,25.6,27.4
43003,2010,0,4,5,21.6,23.8,28.2
43003,2010,0,5,5,24.7,25.4,27
43003,2010,0,6,5,24.6,25.6,28
43003,2010,0,7,5,25.6,26.4,28.4
43003,2010,0,8,5,25.8,26.8,29.2
43003,2010,0,9,5,25.2,26,28
43003,2010,0,10,5,25.9,26.6,28.4
43003,2010,0,11,5,25.5,26.4,28.6
43003,2010,0,12,5,25.1,25.6,26.8
43003,2010,0,13,5,24,24.8,26.6
43003,2010,0,14,5,25,26,28.4
43003,2010,0,15,5,24.2,25.6,28.8
43003,2010,0,16,5,23.6,24.4,26.2
43003,2010,0,17,5,24.6,25.6,28
43003,2010,0,18,5,25.8,26.6,28.6
43003,2010,0,19,5,26.3,27.9,28.8
43003,2010,0,20,5,26.2,27,29
43003,2010,0,21,5,26,27,29.4
43003,2010,0,22,5,27.2,28,30.2
43003,2010,0,23,5,26.7,27.6,30
43003,2010,0,24,5,26,27,29.6
43003,2010,0,25,5,26.7,27.6,30
43003,2010,0,26,5,25.9,27.2,30.4
43003,2010,0,27,5,26.1,27.2,30
43003,2010,0,28,5,25.9,27.2,30.4
43003,2010,0,29,5,25.1,26.4,29.6
43003,2010,0,30,5,25.1,26.4,29.6
43003,2010,0,31,5,25.3,26.4,29
43003,2010,12,1,5,25.4,27,30.8
43003,2010,12,2,5,25,26.6,30.4
43003,2010,12,3,5,24.8,26.6,30.8
43003,2010,12,4,5,23.8,26,31
43003,2010,12,5,5,24.8,26.4,30.2
43003,2010,12,6,5,25,26.8,31.2
43003,2010,12,7,5,25.5,27,30.6
43003,2010,12,8,5,25.5,27.4,32
43003,2010,12,9,5,24.2,26.4,31.6
43003,2010,12,10,5,26.5,28.2,32.6
43003,2010,12,11,5,25.5,27,30.6
43003,2010,12,12,5,26,27.4,30.8
43003,2010,12,13,5,24.5,26.2,30.2
43003,2010,12,14,5,24.7,26.6,31
43003,2010,12,15,5,23.4,25.6,30.6
43003,2010,12,16,5,24.1,25.8,29.8
43003,2010,12,17,5,24.7,26.6,31
43003,2010,12,18,5,26,27.4,31
43003,2010,12,19,5,27,28.2,31.4
43003,2010,12,20,5,25.6,27,30.4
43003,2010,12,21,5,26,27.4,31
43003,2010,12,22,5,27,28.2,31.4
43003,2010,12,23,5,27.4,28.6,31.8
43003,2010,12,24,5,26,27.6,31.6
43003,2010,12,25,5,25.6,27.4,31.8
43003,2010,12,26,5,26.3,28,32.4
43003,2010,12,27,5,26.4,28,32.2
43003,2010,12,28,5,26,27.6,31.6
43003,2010,12,29,5,25.3,27,31.2
43003,2010,12,30,5,25,27,31.8
43003,2010,12,31,5,25.2,27.2,32
43003,2010,24,1,5,25.9,28.2,34
43003,2010,24,2,5,24.9,27.4,33.4
43003,2010,24,3,5,23.6,26.6,33.6
43003,2010,24,4,5,25.2,27.6,33.4
43003,2010,24,5,5,24.8,27.2,33
43003,2010,24,6,5,24.9,27.4,33.4
43003,2010,24,7,5,27.2,29.2,34.6
43003,2010,24,8,5,26.5,28.6,34
43003,2010,24,9,5,25.7,28.6,36
43003,2010,24,10,5,27.1,29,34
43003,2010,24,11,5,24.6,27.6,34.8
43003,2010,24,12,5,25.6,27.8,33.2
43003,2010,24,13,5,24.3,27,33.4
43003,2010,24,14,5,24.6,27.2,33.4
43003,2010,24,15,5,24.3,27,33.4
43003,2010,24,16,5,23.7,26.6,33.4
43003,2010,24,17,5,24.8,27.2,33
43003,2010,24,18,5,26.7,29,35
43003,2010,24,19,5,26.4,28,32
43003,2010,24,20,5,26,27.8,32.4
43003,2010,24,21,5,26.6,28.4,33.2
43003,2010,24,22,5,27.4,29,33.4
43003,2010,24,23,5,27.9,29.6,34.2
43003,2010,24,24,5,26.9,28.6,33
43003,2010,24,25,5,28.1,29.6,33.8
43003,2010,24,26,5,25.9,28.2,34
43003,2010,24,27,5,26.1,28.4,34.2
43003,2010,24,28,5,25.8,28,33.6
43003,2010,24,29,5,24.8,27.4,33.8
43003,2010,24,30,5,24.4,27.2,34
43003,2010,24,31,5,24.5,27.4,34.4
43003,2010,36,1,5,26,28.2,33.8
43003,2010,36,2,5,23.2,26.2,33
43003,2010,36,3,5,21.9,25.8,34.2
43003,2010,36,4,5,24.5,27.2,33.6
43003,2010,36,5,5,25.1,27.6,33.8
43003,2010,36,6,5,25.2,27.6,33.6
43003,2010,36,7,5,27.7,29.4,34
43003,2010,36,8,5,27,29.2,35
43003,2010,36,9,5,25.7,28.6,36
43003,2010,36,10,5,27.6,29.4,34.4
43003,2010,36,11,5,24.2,27.4,35
43003,2010,36,12,5,24.2,27.2,33.4
43003,2010,36,13,5,24.6,27.2,33.4
43003,2010,36,14,5,25.2,27.6,33.6
43003,2010,36,15,5,24.3,27,33.4
43003,2010,36,16,5,24,27,34
43003,2010,36,17,5,25.2,27.6,33.6
43003,2010,36,18,5,26,28.6,35.2
43003,2010,36,19,5,26.4,28,32.2
43003,2010,36,20,5,26.9,28.8,33.8
43003,2010,36,21,5,27.1,29,34
43003,2010,36,22,5,27.9,29.6,34.2
43003,2010,36,23,5,28.2,29.6,33.6
43003,2010,36,24,5,28.4,30,34.6
43003,2010,36,25,5,28,29.6,34
43003,2010,36,26,5,26.2,28.4,34
43003,2010,36,27,5,26,28.4,34.6
43003,2010,36,28,5,25.6,28,34
43003,2010,36,29,5,25.1,27.6,33.8
43003,2010,36,30,5,23.8,27,34.4
43003,2010,36,31,5,26.4,28.6,34.4
43003,2010,48,1,5,23.8,26.6,33
43003,2010,48,2,5,25.5,27.4,32
43003,2010,48,3,5,25.1,27.2,32.2
43003,2010,48,4,5,24.4,26.6,31.8
43003,2010,48,5,5,24.8,27,32.2
43003,2010,48,6,5,25.1,27.2,32.2
43003,2010,48,7,5,26,28,33
43003,2010,48,8,5,23.6,26.8,34.2
43003,2010,48,9,5,24.2,27.4,35
43003,2010,48,10,5,26.5,28.4,33.4
43003,2010,48,11,5,23.3,26.4,33.4
43003,2010,48,12,5,25.4,27.4,32.4
43003,2010,48,13,5,25.4,27.4,32.4
43003,2010,48,14,5,24.8,27.2,33
43003,2010,48,15,5,24.8,27,32.2
43003,2010,48,16,5,24.6,27,32.8
43003,2010,48,17,5,25.3,27.6,33.2
43003,2010,48,18,5,24.7,27.4,34
43003,2010,48,19,5,26.3,27.8,31.6
43003,2010,48,20,5,26.6,28.2,32.4
43003,2010,48,21,5,27.2,28.6,32.4
43003,2010,48,22,5,27.7,29,32.6
43003,2010,48,23,5,26,28,33.2
43003,2010,48,24,5,27.7,29,32.6
43003,2010,48,25,5,26.1,28,32.8
43003,2010,48,26,5,26.1,28,32.8
43003,2010,48,27,5,26.7,28.4,32.8
43003,2010,48,28,5,25.7,28,33.8
43003,2010,48,29,5,25.6,27.6,32.6
43003,2010,48,30,5,24.5,27,33
43003,2010,48,31,5,25.5,27.6,32.8
43003,2010,60,1,5,23.6,25.6,30.2
43003,2010,60,2,5,26,27,29.6
43003,2010,60,3,5,25.3,26.6,29.8
43003,2010,60,4,5,25.1,26.4,29.6
43003,2010,60,5,5,25.3,26.6,29.8
43003,2010,60,6,5,25.7,26.8,29.6
43003,2010,60,7,5,25.6,27.2,31.2
43003,2010,60,8,5,25.8,27.4,31.4
43003,2010,60,9,5,25.7,27.4,31.6
43003,2010,60,10,5,25.4,27,30.8
43003,2010,60,11,5,24.4,26,29.8
43003,2010,60,12,5,25.2,26.6,30
43003,2010,60,13,5,25.6,27,30.4
43003,2010,60,14,5,25.2,26.6,30
43003,2010,60,15,5,24.3,26,30
43003,2010,60,16,5,24.9,26.4,30
43003,2010,60,17,5,25.9,27,29.8
43003,2010,60,18,5,25.6,27,30.4
43003,2010,60,19,5,26.4,27.4,30
43003,2010,60,20,5,26.7,27.8,30.6
43003,2010,60,21,5,27,28,30.6
43003,2010,60,22,5,27.1,28.2,31
43003,2010,60,23,5,26,27.4,31
43003,2010,60,24,5,26.8,28,31
43003,2010,60,25,5,26,27.4,31
43003,2010,60,26,5,25.9,27.4,31.2
43003,2010,60,27,5,25.9,27.4,31.2
43003,2010,60,28,5,25.4,27,31
43003,2010,60,29,5,24.8,26.6,30.8
43003,2010,60,30,5,24.9,26.6,30.6
43003,2010,60,31,5,24.6,26.6,31.4
43003,2010,72,1,5,24.5,26.2,30.2
43003,2010,72,2,5,25.1,26.4,29.4
43003,2010,72,3,5,24.8,26.2,29.6
43003,2010,72,4,5,25.3,26.4,29
43003,2010,72,5,5,25.2,26.4,29.2
43003,2010,72,6,5,25.7,26.8,29.6
43003,2010,72,7,5,25.9,27.2,30.4
43003,2010,72,8,5,25.6,27,30.4
43003,2010,72,9,5,26.3,27.4,30.2
43003,2010,72,10,5,24.2,26,30.2
43003,2010,72,11,5,25.8,26.8,29.2
43003,2010,72,12,5,24.5,26,29.6
43003,2010,72,13,5,25.2,26.6,30
43003,2010,72,14,5,24.8,26.2,29.6
43003,2010,72,15,5,24.9,26.2,29.2
43003,2010,72,16,5,24.8,26.2,29.6
43003,2010,72,17,5,26.4,27.4,30
43003,2010,72,18,5,25.8,27,30
43003,2010,72,19,5,26.7,27.6,29.8
43003,2010,72,20,5,26.3,27.4,30.2
43003,2010,72,21,5,27.3,28.2,30.6
43003,2010,72,22,5,27.6,28.4,30.6
43003,2010,72,23,5,26.3,27.4,30.2
43003,2010,72,24,5,27,28,30.6
43003,2010,72,25,5,26,27.4,30.8
43003,2010,72,26,5,26.2,27.4,30.4
43003,2010,72,27,5,26,27.4,31
43003,2010,72,28,5,25.2,26.8,30.6
43003,2010,72,29,5,25,26.6,30.4
43003,2010,72,30,5,24.3,26,30
43003,2010,72,31,5,25.6,27.2,31.2
43003,2010,84,1,5,26.2,27.2,29.8
43003,2010,84,2,5,25.7,26.6,28.8
43003,2010,84,3,5,25.5,26.4,28.6
43003,2010,84,4,5,24.5,26,29.4
43003,2010,84,5,5,25,26,28.4
43003,2010,84,6,5,25,26,28.4
43003,2010,84,7,5,25.6,26.6,29
43003,2010,84,8,5,25.4,26.6,29.6
43003,2010,84,9,5,25.3,26.6,29.8
43003,2010,84,10,5,25.7,26.8,29.6
43003,2010,84,11,5,25.5,26.4,28.6
43003,2010,84,12,5,25.4,26.2,28
43003,2010,84,13,5,24.5,25.8,28.8
43003,2010,84,14,5,24.8,26.2,29.4
43003,2010,84,15,5,24.3,25.8,29.2
43003,2010,84,16,5,24.5,25.6,28.2
43003,2010,84,17,5,24.5,26,29.4
43003,2010,84,18,5,25.8,26.8,29.2
43003,2010,84,19,5,26.2,27.2,29.6
43003,2010,84,20,5,26.8,27.4,29
43003,2010,84,21,5,25.9,27,29.8
43003,2010,84,22,5,26.9,27.8,30.2
43003,2010,84,23,5,27.2,28,30.2
43003,2010,84,24,5,26.4,27.4,30
43003,2010,84,25,5,26.7,27.6,30.2
43003,2010,84,26,5,25.8,27.2,30.6
43003,2010,84,27,5,25.8,27,30
43003,2010,84,28,5,26,27.4,30.8
43003,2010,84,29,5,25.6,27,30.4
43003,2010,84,30,5,24.3,26,30
43003,2010,84,31,5,24.3,26,30
43003,2010,0,1,6,26.5,27.4,30
43003,2010,0,2,6,26,26.6,28
43003,2010,0,3,6,26.5,27.4,29.8
43003,2010,0,4,6,25.7,26.8,29.6
43003,2010,0,5,6,26,27.2,30.2
43003,2010,0,6,6,24.8,26.4,30.2
43003,2010,0,7,6,25.6,26.4,28.4
43003,2010,0,8,6,22.9,23.6,25
43003,2010,0,9,6,24.2,24.6,25.4
43003,2010,0,10,6,25.2,25.8,27.2
43003,2010,0,11,6,23.2,23.8,25
43003,2010,0,12,6,24.5,25,26.2
43003,2010,0,13,6,24.4,25.2,27
43003,2010,0,14,6,26.6,27.6,30.2
43003,2010,0,15,6,24.3,24.6,25.2
43003,2010,0,16,6,24.6,25,25.8
43003,2010,0,17,6,26.1,26.4,27.2
43003,2010,0,18,6,25.3,26,27.6
43003,2010,0,19,6,25.3,25.6,26.4
43003,2010,0,20,6,24.7,25.6,27.6
43003,2010,0,21,6,26,26.6,28
43003,2010,0,22,6,26.4,27,28.6
43003,2010,0,23,6,24.9,25,25.2
43003,2010,0,24,6,24.9,25.2,25.8
43003,2010,0,25,6,24.3,24.6,25.2
43003,2010,0,26,6,23.8,24.4,25.8
